🥊	activities	boxing glove boxingglove
🥋	activities	martial arts uniform judo karate taekwondo martialartsuniform martialarts artsuniform
🥅	activities	goal net goalnet
⛳	activities	flag in hole golf sport flaghole
⛸️	activities	ice skate skating iceskate
🎣	activities	fishing pole entertainment fish sport fishingpole
🤿	activities	diving mask scuba snorkeling divingmask
🎽	activities	running shirt athletics sash runningshirt
🎿	activities	skis ski snow sport
🛷	activities	sled luge sledge sleigh snow toboggan
🥌	activities	curling stone game rock curlingstone
🎯	activities	bullseye bull dart direct entertainment game hit target
🪀	activities	yo fluctuate toy yoyo
🪁	activities	kite fly soar
🔫	activities	water pistol gun handgun revolver tool weapon waterpistol
🎱	activities	pool 8 ball 8ball billiard eight game
🔮	activities	crystal ball fairy fairytale fantasy fortune future magic tale tool crystalball
🪄	activities	magic wand magician witch wizard magicwand
🎮	activities	video game controller entertainment videogame
🕹️	activities	joystick game video videogame
🎰	activities	slot machine casino gamble gambling game slots slotmachine
🎲	activities	game die dice entertainment gamedie
🧩	activities	puzzle piece clue interlocking jigsaw puzzlepiece
🧸	activities	teddy bear plaything plush stuffed toy teddybear
🪅	activities	pi ata candy celebrate celebration cinco de festive mayo party pinada pinata piata
🪩	activities	mirror ball dance disco glitter party mirrorball
🪆	activities	nesting dolls babooshka baboushka babushka doll matryoshka russia nestingdolls
♠️	activities	spade suit card game spadesuit
♥️	activities	heart suit card emotion game hearts heartsuit
♦️	activities	diamond suit card game diamondsuit
♣️	activities	club suit card clubs game clubsuit
♟️	activities	chess pawn dupe expendable chesspawn
🃏	activities	joker card game wildcard
🀄	activities	mahjong red dragon game mahjongreddragon mahjongred reddragon
🎴	activities	flower playing cards card game japanese flowerplayingcards flowerplaying playingcards
🎭	activities	performing arts actor actress art entertainment mask theater theatre thespian performingarts
🖼️	activities	framed picture art frame museum painting framedpicture
🎨	activities	artist palette art artsy arty colorful creative entertainment museum painter painting artistpalette
🧵	activities	thread needle sewing spool string
🪡	activities	sewing needle embroidery sew stitches sutures tailoring thread sewingneedle
🧶	activities	yarn ball crochet knit
🪢	activities	knot cord rope tangled tie twine twist
👓	objects	glasses clothing eye eyeglasses eyewear
🕶️	objects	sunglasses dark eye eyewear glasses
🥽	objects	goggles dive eye protection scuba swimming welding
🥼	objects	lab coat clothes doctor dr experiment jacket scientist white labcoat
🦺	objects	safety vest emergency safetyvest
👔	objects	necktie clothing employed serious shirt tie
👕	objects	t shirt blue casual clothes clothing collar dressed shopping tshirt weekend
👖	objects	jeans blue casual clothes clothing denim dressed pants shopping trousers weekend
🧣	objects	scarf bundle cold neck up
🧤	objects	gloves hand
🧥	objects	coat brr bundle cold jacket up
🧦	objects	socks stocking
👗	objects	dress clothes clothing dressed fancy shopping
👘	objects	kimono clothing comfortable
🥻	objects	sari clothing dress
🩱	objects	one piece swimsuit bathing suit onepieceswimsuit onepiece pieceswimsuit
🩲	objects	briefs bathing one piece suit swimsuit underwear
🩳	objects	shorts bathing pants suit swimsuit underwear
👙	objects	bikini bathing beach clothing pool suit swim
👚	objects	woman s clothes blouse clothing collar dress dressed lady shirt shopping womansclothes womans sclothes
🪭	objects	folding hand fan clack clap cool cooling dance flirt flutter hot shy foldinghandfan foldinghand handfan
👛	objects	purse clothes clothing coin dress fancy handbag shopping
👜	objects	handbag bag clothes clothing dress lady purse shopping
👝	objects	clutch bag clothes clothing dress handbag pouch purse clutchbag
🛍️	objects	shopping bags bag hotel shoppingbags
🎒	objects	backpack backpacking bag bookbag education rucksack satchel school
🩴	objects	thong sandal beach flip flop sandals shoe thongs z ri thongsandal
👞	objects	man s shoe brown clothes clothing feet foot kick shoes shopping mansshoe mans sshoe
👟	objects	running shoe athletic clothes clothing fast kick shoes shopping sneaker tennis runningshoe
🥾	objects	hiking boot backpacking brown camping outdoors shoe hikingboot
🥿	objects	flat shoe ballet comfy flats slip on slipper flatshoe
👠	objects	high heeled shoe clothes clothing dress fashion heel heels shoes shopping stiletto woman highheeledshoe highheeled heeledshoe
👡	objects	woman s sandal clothing shoe womanssandal womans ssandal
🩰	objects	ballet shoes dance balletshoes
👢	objects	woman s boot clothes clothing dress shoe shoes shopping womansboot womans sboot
🪮	objects	hair pick afro comb groom hairpick
👑	objects	crown clothing family king medieval queen royal royalty win
👒	objects	woman s hat clothes clothing garden hats party womanshat womans shat
🎩	objects	top hat clothes clothing fancy formal magic tophat
🎓	objects	graduation cap celebration clothing education hat scholar graduationcap
🧢	objects	billed cap baseball bent dad hat billedcap
🪖	objects	military helmet army soldier war warrior militaryhelmet
⛑️	objects	rescue worker s helmet aid cross face hat rescueworkershelmet rescueworker workers shelmet
📿	objects	prayer beads clothing necklace religion prayerbeads
💄	objects	lipstick cosmetics date makeup
💍	objects	ring diamond engaged engagement married romance shiny sparkling wedding
💎	objects	gem stone diamond engagement jewel money romance wedding gemstone
🔇	objects	muted speaker mute quiet silent sound mutedspeaker
🔈	objects	speaker low volume soft sound speakerlowvolume speakerlow lowvolume
🔉	objects	speaker medium volume sound speakermediumvolume speakermedium mediumvolume
🔊	objects	speaker high volume loud music sound speakerhighvolume speakerhigh highvolume
📢	objects	loudspeaker address communication loud public sound
📣	objects	megaphone cheering sound
📯	objects	postal horn post postalhorn
🔔	objects	bell break church sound
🔕	objects	bell with slash forbidden mute no not prohibited quiet silent sound bellslash
🎼	objects	musical score music note musicalscore
🎵	objects	musical note music sound musicalnote
🎶	objects	musical notes music note sound musicalnotes
🎙️	objects	studio microphone mic music studiomicrophone
🎚️	objects	level slider music levelslider
🎛️	objects	control knobs music controlknobs
🎤	objects	microphone karaoke mic music sing sound
🎧	objects	headphone earbud sound
📻	objects	radio entertainment tbt video
🎷	objects	saxophone instrument music sax
🪗	objects	accordion box concertina instrument music squeeze squeezebox
🎸	objects	guitar instrument music strat
🎹	objects	musical keyboard instrument music piano musicalkeyboard
🎺	objects	trumpet instrument music
🎻	objects	violin instrument music
🪕	objects	banjo music stringed
🥁	objects	drum drumsticks music
🪘	objects	long drum beat conga instrument rhythm longdrum
🪇	objects	maracas cha dance instrument music party percussion rattle shake shaker
🪈	objects	flute band fife flautist instrument marching music orchestra piccolo pipe recorder woodwind
🪉	objects	harp cupid instrument love music orchestra
📱	objects	mobile phone cell communication telephone mobilephone
📲	objects	mobile phone with arrow build call cell communication receive telephone mobilephonearrow mobilephone
☎️	objects	telephone phone
📞	objects	telephone receiver communication phone voip telephonereceiver
📟	objects	pager communication
📠	objects	fax machine communication faxmachine
🔋	objects	battery
🪫	objects	low battery drained electronic energy power lowbattery
🔌	objects	electric plug electricity electricplug
💻	objects	laptop computer office pc personal
🖥️	objects	desktop computer monitor desktopcomputer
🖨️	objects	printer computer
⌨️	objects	keyboard computer
🖱️	objects	computer mouse computermouse
🖲️	objects	trackball computer
💽	objects	computer disk minidisk optical computerdisk
💾	objects	floppy disk computer floppydisk
💿	objects	optical disk blu ray cd computer dvd opticaldisk
📀	objects	dvd blu ray cd computer disk optical
🧮	objects	abacus calculation calculator
🎥	objects	movie camera bollywood cinema film hollywood record moviecamera
🎞️	objects	film frames cinema movie filmframes
📽️	objects	film projector cinema movie video filmprojector
🎬	objects	clapper board action movie clapperboard
📺	objects	television tv video
📷	objects	camera photo selfie snap tbt trip video
📸	objects	camera with flash video cameraflash
📹	objects	video camera camcorder tbt videocamera
📼	objects	videocassette old school tape vcr vhs video
🔍	objects	magnifying glass tilted left lab pointing science search tool magnifyingglass glasstilted tiltedleft
🔎	objects	magnifying glass tilted right contact lab pointing science search tool magnifyingglass glasstilted tiltedright
🕯️	objects	candle light
💡	objects	light bulb comic electric idea lightbulb
🔦	objects	flashlight electric light tool torch
🏮	objects	red paper lantern bar light restaurant redpaperlantern redpaper paperlantern
🪔	objects	diya lamp light oil diyalamp
📔	objects	notebook with decorative cover book decorated education school writing notebookdecorativecover decorativecover
📕	objects	closed book education closedbook
📖	objects	open book education fantasy knowledge library novels reading openbook
📗	objects	green book education fantasy library reading greenbook
📘	objects	blue book education fantasy library reading bluebook
📙	objects	orange book education fantasy library reading orangebook
📚	objects	books book education fantasy knowledge library novels reading school study
📓	objects	notebook
📒	objects	ledger notebook
📃	objects	page with curl document paper pagecurl
📜	objects	scroll paper
📄	objects	page facing up document paper pagefacingup pagefacing facingup
📰	objects	newspaper communication news paper
🗞️	objects	rolled up newspaper news paper rolledupnewspaper rolledup upnewspaper
📑	objects	bookmark tabs mark marker bookmarktabs
🔖	objects	bookmark mark
🏷️	objects	label tag
💰	objects	money bag bank bet billion cash cost dollar gold million moneybag paid paying pot rich win
🪙	objects	coin dollar euro gold metal money rich silver treasure
💴	objects	yen banknote bank bill currency money note yenbanknote
💵	objects	dollar banknote bank bill currency money note dollarbanknote
💶	objects	euro banknote 100 bank bill currency money note rich eurobanknote
💷	objects	pound banknote bank bill billion cash currency money note pounds poundbanknote
💸	objects	money with wings bank banknote bill billion cash dollar fly million note pay moneywings
💳	objects	credit card bank cash charge money pay creditcard
🧾	objects	receipt accounting bookkeeping evidence invoice proof
💹	objects	chart increasing with yen bank currency graph growth market money rise trend upward chartincreasingyen chartincreasing
✉️	objects	envelope e mail email letter
📧	objects	e mail email letter
📨	objects	incoming envelope delivering e mail email letter receive sent incomingenvelope
📩	objects	envelope with arrow communication down e mail email letter outgoing send sent envelopearrow
📤	objects	outbox tray box email letter mail sent outboxtray
📥	objects	inbox tray box email letter mail receive zero inboxtray
📦	objects	package box communication delivery parcel shipping
📫	objects	closed mailbox with raised flag communication mail postbox closedmailboxraisedflag closedmailbox raisedflag
📪	objects	closed mailbox with lowered flag mail postbox closedmailboxloweredflag closedmailbox loweredflag
📬	objects	open mailbox with raised flag mail postbox openmailboxraisedflag openmailbox raisedflag
📭	objects	open mailbox with lowered flag mail postbox openmailboxloweredflag openmailbox loweredflag
📮	objects	postbox mail mailbox
🗳️	objects	ballot box with ballotboxballot ballotbox
✏️	objects	pencil
✒️	objects	black nib pen blacknib
🖋️	objects	fountain pen fountainpen
🖊️	objects	pen ballpoint
🖌️	objects	paintbrush painting
🖍️	objects	crayon
📝	objects	memo communication media notes pencil
💼	objects	briefcase office
📁	objects	file folder filefolder
📂	objects	open file folder openfilefolder openfile filefolder
🗂️	objects	card index dividers cardindexdividers cardindex indexdividers
📅	objects	calendar date
📆	objects	tear off calendar tearoffcalendar tearoff offcalendar
🗒️	objects	spiral notepad note pad spiralnotepad
🗓️	objects	spiral calendar pad spiralcalendar
📇	objects	card index old rolodex school cardindex
📈	objects	chart increasing data graph growth right trend up upward chartincreasing
📉	objects	chart decreasing data down downward graph negative trend chartdecreasing
📊	objects	bar chart data graph barchart
📋	objects	clipboard do list notes
📌	objects	pushpin collage pin
📍	objects	round pushpin location map pin roundpushpin
📎	objects	paperclip
🖇️	objects	linked paperclips link paperclip linkedpaperclips
📏	objects	straight ruler angle edge math straightedge straightruler
📐	objects	triangular ruler angle math rule set slide triangle triangularruler
✂️	objects	scissors cut cutting paper tool
🗃️	objects	card file box cardfilebox cardfile filebox
🗄️	objects	file cabinet filing paper filecabinet
🗑️	objects	wastebasket can garbage trash waste
🔒	objects	locked closed lock private
🔓	objects	unlocked cracked lock open unlock
🔏	objects	locked with pen ink lock nib privacy lockedpen
🔐	objects	locked with key bike closed lock secure lockedkey
🔑	objects	key keys lock major password unlock
🗝️	objects	old key clue lock oldkey
🔨	objects	hammer home improvement repairs tool
🪓	objects	axe ax chop hatchet split wood
⛏️	objects	pick hammer mining tool
⚒️	objects	hammer and pick tool hammerpick
🛠️	objects	hammer and wrench spanner tool hammerwrench
🗡️	objects	dagger knife weapon
⚔️	objects	crossed swords weapon crossedswords
💣	objects	bomb boom comic dangerous explosion hot
🪃	objects	boomerang rebound repercussion weapon
🏹	objects	bow and arrow archer archery sagittarius tool weapon zodiac bowarrow
🛡️	objects	shield weapon
🪚	objects	carpentry saw carpenter cut lumber tool trim carpentrysaw
🔧	objects	wrench home improvement spanner tool
🪛	objects	screwdriver flathead handy screw tool
🔩	objects	nut and bolt home improvement tool nutbolt
⚙️	objects	gear cog cogwheel tool
🗜️	objects	clamp compress tool vice
⚖️	objects	balance scale justice libra scales tool weight zodiac balancescale
🦯	objects	white cane accessibility blind probing whitecane
🔗	objects	link links
⛓️‍💥	objects	broken chain break breaking cuffs freedom brokenchain
⛓️	objects	chains chain
🪝	objects	hook catch crook curve ensnare point selling
🧰	objects	toolbox box chest mechanic red tool
🧲	objects	magnet attraction horseshoe magnetic negative positive shape u
🪜	objects	ladder climb rung step
🪏	objects	shovel bury dig garden hole plant scoop snow spade
⚗️	objects	alembic chemistry tool
🧪	objects	test tube chemist chemistry experiment lab science testtube
🧫	objects	petri dish bacteria biologist biology culture lab petridish
🧬	objects	dna biologist evolution gene genetics life
🔬	objects	microscope experiment lab science tool
🔭	objects	telescope contact extraterrestrial science tool
📡	objects	satellite antenna aliens contact dish science satelliteantenna
💉	objects	syringe doctor flu medicine needle shot sick tool vaccination
🩸	objects	drop of blood bleed donation injury medicine menstruation dropblood
💊	objects	pill doctor drugs medicated medicine pills sick vitamin
🩹	objects	adhesive bandage adhesivebandage
🩼	objects	crutch aid cane disability help hurt injured mobility stick
🩺	objects	stethoscope doctor heart medicine
🩻	objects	x ray bones doctor medical skeleton skull xray
🚪	objects	door back closet front
🛗	objects	elevator accessibility hoist lift
🪞	objects	mirror makeup reflection reflector speculum
🪟	objects	window air frame fresh opening transparent view
🛏️	objects	bed hotel sleep
🛋️	objects	couch and lamp hotel couchlamp
🪑	objects	chair seat sit
🚽	objects	toilet bathroom
🪠	objects	plunger cup force plumber poop suction toilet
🚿	objects	shower water
🛁	objects	bathtub bath
🪤	objects	mouse trap bait cheese lure mousetrap snare
🪒	objects	razor sharp shave
🧴	objects	lotion bottle moisturizer shampoo sunscreen lotionbottle
🧷	objects	safety pin diaper punk rock safetypin
🧹	objects	broom cleaning sweeping witch
🧺	objects	basket farming laundry picnic
🧻	objects	roll of paper toilet towels rollpaper
🪣	objects	bucket cask pail vat
🧼	objects	soap bar bathing clean cleaning lather soapdish
🫧	objects	bubbles bubble burp clean floating pearl soap underwater
🪥	objects	toothbrush bathroom brush clean dental hygiene teeth toiletry
🧽	objects	sponge absorbing cleaning porous soak
🧯	objects	fire extinguisher extinguish quench fireextinguisher
🛒	objects	shopping cart trolley shoppingcart
🚬	objects	cigarette smoking
⚰️	objects	coffin dead death vampire
🪦	objects	headstone cemetery dead grave graveyard memorial rip tomb tombstone
⚱️	objects	funeral urn ashes death funeralurn
🧿	objects	nazar amulet bead blue charm evil eye talisman nazaramulet
🪬	objects	hamsa amulet fatima fortune guide hand mary miriam palm protect protection
🗿	objects	moai face moyai statue stoneface travel
🪧	objects	placard card demonstration notice picket plaque protest sign
🪪	objects	identification card credentials document id license security identificationcard
🏧	symbols	atm sign automated bank cash money teller atmsign
🚮	symbols	litter in bin sign litterbin litterbinsign binsign
🚰	symbols	potable water drinking potablewater
♿	symbols	wheelchair symbol access handicap wheelchairsymbol
🚹	symbols	men s room bathroom lavatory man restroom toilet wc mensroom mens sroom
🚺	symbols	women s room bathroom lavatory restroom toilet wc woman womensroom womens sroom
🚻	symbols	restroom bathroom lavatory toilet wc
🚼	symbols	baby symbol changing babysymbol
🚾	symbols	water closet bathroom lavatory restroom toilet wc watercloset
🛂	symbols	passport control passportcontrol
🛃	symbols	customs packing
🛄	symbols	baggage claim arrived bags case checked journey packing plane ready travel trip baggageclaim
🛅	symbols	left luggage baggage case locker leftluggage
⚠️	symbols	warning caution
🚸	symbols	children crossing child pedestrian traffic childrencrossing
⛔	symbols	no entry do fail forbidden not pass prohibited traffic noentry
🚫	symbols	prohibited entry forbidden no not smoke
🚳	symbols	no bicycles bicycle bike forbidden not prohibited nobicycles
🚭	symbols	no smoking forbidden not prohibited smoke nosmoking
🚯	symbols	no littering forbidden litter not prohibited nolittering
🚱	symbols	non potable water dry drinking prohibited nonpotablewater nonpotable potablewater
🚷	symbols	no pedestrians forbidden not pedestrian prohibited nopedestrians
📵	symbols	no mobile phones cell forbidden not phone prohibited telephone nomobilephones nomobile mobilephones
🔞	symbols	no one under eighteen 18 age forbidden not prohibited restriction underage nooneundereighteen noone oneunder undereighteen
☢️	symbols	radioactive sign
☣️	symbols	biohazard sign
⬆️	symbols	up arrow cardinal direction north uparrow
↗️	symbols	up right arrow direction intercardinal northeast uprightarrow upright rightarrow
➡️	symbols	right arrow cardinal direction east rightarrow
↘️	symbols	down right arrow direction intercardinal southeast downrightarrow downright rightarrow
⬇️	symbols	down arrow cardinal direction south downarrow
↙️	symbols	down left arrow direction intercardinal southwest downleftarrow downleft leftarrow
⬅️	symbols	left arrow cardinal direction west leftarrow
↖️	symbols	up left arrow direction intercardinal northwest upleftarrow upleft leftarrow
↕️	symbols	up down arrow updownarrow updown downarrow
↔️	symbols	left right arrow leftrightarrow leftright rightarrow
↩️	symbols	right arrow curving left rightarrowcurvingleft rightarrow arrowcurving curvingleft
↪️	symbols	left arrow curving right leftarrowcurvingright leftarrow arrowcurving curvingright
⤴️	symbols	right arrow curving up rightarrowcurvingup rightarrow arrowcurving curvingup
⤵️	symbols	right arrow curving down rightarrowcurvingdown rightarrow arrowcurving curvingdown
🔃	symbols	clockwise vertical arrows arrow refresh reload clockwiseverticalarrows clockwisevertical verticalarrows
🔄	symbols	counterclockwise arrows button again anticlockwise arrow deja refresh rewindershins vu counterclockwisearrows arrowsbutton
🔙	symbols	back arrow backarrow
🔚	symbols	end arrow endarrow
🔛	symbols	on arrow mark
🔜	symbols	soon arrow brb omw soonarrow
🔝	symbols	top arrow homie up toparrow
🛐	symbols	place of worship pray religion placeworship
⚛️	symbols	atom symbol atheist atomsymbol
🕉️	symbols	om hindu religion
✡️	symbols	star of david jew jewish judaism religion stardavid
☸️	symbols	wheel of dharma buddhist religion wheeldharma
☯️	symbols	yin yang difficult lives religion tao taoist total yinyang
✝️	symbols	latin cross christ christian religion latincross
☦️	symbols	orthodox cross christian religion orthodoxcross
☪️	symbols	star and crescent islam muslim ramadan religion starcrescent
☮️	symbols	peace symbol healing peaceful peacesymbol
🕎	symbols	menorah candelabrum candlestick hanukkah jewish judaism religion
🔯	symbols	dotted six pointed star fortune jewish judaism dottedsixpointedstar dottedsix sixpointed pointedstar
🪯	symbols	khanda deg fateh khalsa religion sikh sikhism tegh
♈	symbols	aries horoscope ram zodiac
♉	symbols	taurus bull horoscope ox zodiac
♊	symbols	gemini horoscope twins zodiac
♋	symbols	cancer crab horoscope zodiac
♌	symbols	leo horoscope lion zodiac
♍	symbols	virgo horoscope zodiac
♎	symbols	libra balance horoscope justice scales zodiac
♏	symbols	scorpio horoscope scorpion scorpius zodiac
♐	symbols	sagittarius archer horoscope zodiac
♑	symbols	capricorn goat horoscope zodiac
♒	symbols	aquarius bearer horoscope water zodiac
♓	symbols	pisces fish horoscope zodiac
⛎	symbols	ophiuchus bearer serpent snake zodiac
🔀	symbols	shuffle tracks button arrow crossed shuffletracksbutton shuffletracks tracksbutton
🔁	symbols	repeat button arrow clockwise repeatbutton
🔂	symbols	repeat single button arrow clockwise once repeatsinglebutton repeatsingle singlebutton
▶️	symbols	play button arrow right triangle playbutton
⏩	symbols	fast forward button arrow double fastforwardbutton fastforward forwardbutton
⏭️	symbols	next track button arrow scene triangle nexttrackbutton nexttrack trackbutton
⏯️	symbols	play or pause button arrow right triangle playpausebutton pausebutton
◀️	symbols	reverse button arrow left triangle reversebutton
⏪	symbols	fast reverse button arrow double rewind fastreversebutton fastreverse reversebutton
⏮️	symbols	last track button arrow previous scene triangle lasttrackbutton lasttrack trackbutton
🔼	symbols	upwards button arrow red up upwardsbutton
⏫	symbols	fast up button arrow double fastupbutton fastup upbutton
🔽	symbols	downwards button arrow down red downwardsbutton
⏬	symbols	fast down button arrow double fastdownbutton fastdown downbutton
⏸️	symbols	pause button bar double vertical pausebutton
⏹️	symbols	stop button square stopbutton
⏺️	symbols	record button circle recordbutton
⏏️	symbols	eject button ejectbutton
🎦	symbols	cinema camera film movie
🔅	symbols	dim button brightness low dimbutton
🔆	symbols	bright button brightness light brightbutton
📶	symbols	antenna bars bar cell communication mobile phone signal telephone antennabars
🛜	symbols	wireless broadband computer connectivity hotspot internet network router smartphone wi fi wifi wlan
📳	symbols	vibration mode cell communication mobile phone telephone vibrationmode
📴	symbols	mobile phone off cell telephone mobilephoneoff mobilephone phoneoff
♀️	symbols	female sign woman femalesign
♂️	symbols	male sign man malesign
⚧️	symbols	transgender symbol transgendersymbol
✖️	symbols	multiply cancel multiplication sign x
➕	symbols	plus
➖	symbols	minus heavy math sign
➗	symbols	divide division heavy math sign
🟰	symbols	heavy equals sign answer equal equality math heavyequalssign heavyequals equalssign
♾️	symbols	infinity forever unbounded universal
‼️	symbols	double exclamation mark bangbang punctuation doubleexclamationmark doubleexclamation exclamationmark
⁉️	symbols	exclamation question mark interrobang punctuation exclamationquestionmark exclamationquestion questionmark
❓	symbols	red question mark punctuation redquestionmark redquestion questionmark
❔	symbols	white question mark outlined punctuation whitequestionmark whitequestion questionmark
❕	symbols	white exclamation mark outlined punctuation whiteexclamationmark whiteexclamation exclamationmark
❗	symbols	red exclamation mark punctuation redexclamationmark redexclamation exclamationmark
〰️	symbols	wavy dash punctuation wavydash
💱	symbols	currency exchange bank money currencyexchange
💲	symbols	heavy dollar sign billion cash charge currency million money pay heavydollarsign heavydollar dollarsign
⚕️	symbols	medical symbol aesculapius medicine staff medicalsymbol
♻️	symbols	recycling symbol recycle recyclingsymbol
⚜️	symbols	fleur de lis knights fleurdelis fleurde delis
🔱	symbols	trident emblem anchor poseidon ship tool tridentemblem
📛	symbols	name badge namebadge
🔰	symbols	japanese symbol for beginner chevron green leaf tool yellow japanesesymbolbeginner japanesesymbol
⭕	symbols	hollow red circle heavy large o hollowredcircle hollowred redcircle
✅	symbols	check mark button checked checkmark complete completed done fixed tick checkmarkbutton markbutton
☑️	symbols	check box with ballot checked done off tick checkboxcheck checkbox
✔️	symbols	check mark checked checkmark done heavy tick
❌	symbols	cross mark cancel multiplication multiply x crossmark
❎	symbols	cross mark button multiplication multiply square x crossmarkbutton crossmark markbutton
➰	symbols	curly loop curl curlyloop
➿	symbols	double curly loop curl doublecurlyloop doublecurly curlyloop
〽️	symbols	part alternation mark partalternationmark partalternation alternationmark
✳️	symbols	eight spoked asterisk eightspokedasterisk eightspoked spokedasterisk
✴️	symbols	eight pointed star eightpointedstar eightpointed pointedstar
❇️	symbols	sparkle
©️	symbols	copyright c
®️	symbols	registered r
™️	symbols	trade mark tm trademark
🫟	symbols	splatter drip holi ink liquid mess paint spill stain
#️⃣	symbols	keycap
*️⃣	symbols	keycap
0️⃣	symbols	keycap 0
1️⃣	symbols	keycap 1
2️⃣	symbols	keycap 2
3️⃣	symbols	keycap 3
4️⃣	symbols	keycap 4
5️⃣	symbols	keycap 5
6️⃣	symbols	keycap 6
7️⃣	symbols	keycap 7
8️⃣	symbols	keycap 8
9️⃣	symbols	keycap 9
🔟	symbols	keycap 10
🔠	symbols	input latin uppercase abcd letters inputlatinuppercase inputlatin latinuppercase
🔡	symbols	input latin lowercase abcd letters inputlatinlowercase inputlatin latinlowercase
🔢	symbols	input numbers 1234 inputnumbers
🔣	symbols	input symbols inputsymbols
🔤	symbols	input latin letters abc alphabet inputlatinletters inputlatin latinletters
🅰️	symbols	a button blood type buttonbloodtype buttonblood bloodtype
🆎	symbols	ab button blood type abbuttonbloodtype abbutton buttonblood bloodtype
🅱️	symbols	b button blood type bbuttonbloodtype bbutton buttonblood bloodtype
🆑	symbols	cl button clbutton
🆒	symbols	cool button coolbutton
🆓	symbols	free button freebutton
ℹ️	symbols	information i
🆔	symbols	id button identity idbutton
Ⓜ️	symbols	circled m circle circledm
🆕	symbols	new button newbutton
🆖	symbols	ng button ngbutton
🅾️	symbols	o button blood type obuttonbloodtype obutton buttonblood bloodtype
🆗	symbols	ok button okay okbutton
🅿️	symbols	p button parking pbutton
🆘	symbols	sos button help sosbutton
🆙	symbols	up button mark upbutton
🆚	symbols	vs button versus vsbutton
🈁	symbols	japanese here button katakana japaneseherebutton japanesehere herebutton
🈂️	symbols	japanese service charge button katakana japaneseservice servicecharge chargebutton
🈷️	symbols	japanese monthly amount button ideograph japanesemonthly monthlyamount amountbutton
🈶	symbols	japanese not free of charge button ideograph japanesenot notfree chargebutton
🈯	symbols	japanese reserved button ideograph japanesereservedbutton japanesereserved reservedbutton
🉐	symbols	japanese bargain button ideograph japanesebargainbutton japanesebargain bargainbutton
🈹	symbols	japanese discount button ideograph japanesediscountbutton japanesediscount discountbutton
🈚	symbols	japanese free of charge button ideograph japanesefreechargebutton japanesefree chargebutton
🈲	symbols	japanese prohibited button ideograph japaneseprohibitedbutton japaneseprohibited prohibitedbutton
🉑	symbols	japanese acceptable button ideograph japaneseacceptablebutton japaneseacceptable acceptablebutton
🈸	symbols	japanese application button ideograph japaneseapplication applicationbutton
🈴	symbols	japanese passing grade button ideograph japanesepassing passinggrade gradebutton
🈳	symbols	japanese vacancy button ideograph japanesevacancybutton japanesevacancy vacancybutton
㊗️	symbols	japanese congratulations button ideograph japanesecongratulations congratulationsbutton
㊙️	symbols	japanese secret button ideograph japanesesecretbutton japanesesecret secretbutton
🈺	symbols	japanese open for business button ideograph japaneseopen businessbutton
🈵	symbols	japanese no vacancy button ideograph japanesenovacancybutton japaneseno novacancy vacancybutton
🔴	symbols	red circle geometric redcircle
🟠	symbols	orange circle orangecircle
🟡	symbols	yellow circle yellowcircle
🟢	symbols	green circle greencircle
🔵	symbols	blue circle geometric bluecircle
🟣	symbols	purple circle purplecircle
🟤	symbols	brown circle browncircle
⚫	symbols	black circle geometric blackcircle
⚪	symbols	white circle geometric whitecircle
🟥	symbols	red square card penalty redsquare
🟧	symbols	orange square orangesquare
🟨	symbols	yellow square card penalty yellowsquare
🟩	symbols	green square greensquare
🟦	symbols	blue square bluesquare
🟪	symbols	purple square purplesquare
🟫	symbols	brown square brownsquare
⬛	symbols	black large square geometric blacklargesquare blacklarge largesquare
⬜	symbols	white large square geometric whitelargesquare whitelarge largesquare
◼️	symbols	black medium square geometric blackmediumsquare blackmedium mediumsquare
◻️	symbols	white medium square geometric whitemediumsquare whitemedium mediumsquare
◾	symbols	black medium small square geometric blackmediumsmallsquare blackmedium mediumsmall smallsquare
◽	symbols	white medium small square geometric whitemediumsmallsquare whitemedium mediumsmall smallsquare
▪️	symbols	black small square geometric blacksmallsquare blacksmall smallsquare
▫️	symbols	white small square geometric whitesmallsquare whitesmall smallsquare
🔶	symbols	large orange diamond geometric largeorangediamond largeorange orangediamond
🔷	symbols	large blue diamond geometric largebluediamond largeblue bluediamond
🔸	symbols	small orange diamond geometric smallorangediamond smallorange orangediamond
🔹	symbols	small blue diamond geometric smallbluediamond smallblue bluediamond
🔺	symbols	red triangle pointed up geometric redtrianglepointedup redtriangle trianglepointed pointedup
🔻	symbols	red triangle pointed down geometric redtrianglepointeddown redtriangle trianglepointed pointeddown
💠	symbols	diamond with a dot comic geometric diamonddot
🔘	symbols	radio button geometric radiobutton
🔳	symbols	white square button geometric outlined whitesquarebutton whitesquare squarebutton
🔲	symbols	black square button geometric blacksquarebutton blacksquare squarebutton
🏁	flags	chequered flag checkered finish flags game race racing sport win country nation banner chequeredflag
🚩	flags	triangular flag construction golf post country nation banner triangularflag
🎌	flags	crossed flags celebration cross japanese flag country nation banner crossedflags
🏴	flags	black flag waving country nation banner blackflag
🏳️	flags	white flag waving country nation banner whiteflag
🏳️‍🌈	flags	rainbow flag bisexual gay genderqueer glbt glbtq lesbian lgbt lgbtq lgbtqia pride queer trans transgender country nation banner rainbowflag
🏳️‍⚧️	flags	transgender flag blue light pink white country nation banner transgenderflag
🏴‍☠️	flags	pirate flag jolly plunder roger treasure country nation banner pirateflag
